Block Address with Zip,Crime Count,SafetyScore,ZipCode,block,street
"0 BLOCK  BICKFORD AVE, 02120",3,84.40643863179075,02120,0,BICKFORD AVE
"0 BLOCK  BICKFORD ST, 02130",93,5.432595573440646,02130,0,BICKFORD ST
"0 BLOCK  BICKNELL ST, 02121",24,29.10798122065728,02121,0,BICKNELL ST
"0 BLOCK  BIGELOW ST, 02135",18,35.798122065727696,02135,0,BIGELOW ST
"0 BLOCK  BILLINGS ST, 02132",8,56.87458081824279,02132,0,BILLINGS ST
"0 BLOCK  BILODEAU RD, 02121",6,64.738430583501,02121,0,BILODEAU RD
"0 BLOCK  BINFORD ST, 02210",3,84.40643863179075,02210,0,BINFORD ST
"0 BLOCK  BINNEY ST, 02115",4,75.85513078470825,02115,0,BINNEY ST
"0 BLOCK  BINNEY ST, 02215",6,64.738430583501,02215,0,BINNEY ST
"0 BLOCK  BIRCH ST, 02131",9,53.923541247484906,02131,0,BIRCH ST
"0 BLOCK  BIRCHCROFT RD, 02126",17,37.156270959087855,02126,0,BIRCHCROFT RD
"0 BLOCK  BIRCHLAND AVE, 02132",2,100.0,02132,0,BIRCHLAND AVE
"0 BLOCK  BIRCHWOOD ST, 02132",14,42.25352112676056,02132,0,BIRCHWOOD ST
"0 BLOCK  BIRD ST, 02125",52,12.826961770623749,02125,0,BIRD ST
"0 BLOCK  BISHOP JOE L SMITH WAY, 02121",20,33.433936955063714,02121,0,BISHOP JOE L SMITH WAY
"0 BLOCK  BISHOP ST, 02130",14,42.25352112676056,02130,0,BISHOP ST
"0 BLOCK  BISMARCK ST, 02126",44,15.912139503688804,02126,0,BISMARCK ST
"0 BLOCK  BISPHAM ST, 02122",3,84.40643863179075,02122,0,BISPHAM ST
"0 BLOCK  BLACK FALCON AVE, 02210",2,100.0,02210,0,BLACK FALCON AVE
"0 BLOCK  BLACKFAN CIR, 02115",8,56.87458081824279,02115,0,BLACKFAN CIR
"0 BLOCK  BLACKFAN ST, 02115",10,50.93896713615024,02115,0,BLACKFAN ST
"0 BLOCK  BLACKINTON ST, 02128",4,75.85513078470825,02128,0,BLACKINTON ST
"0 BLOCK  BLACKSTONE ST, 02109",42,16.834339369550634,02109,0,BLACKSTONE ST
"0 BLOCK  BLACKWELL ST, 02122",3,84.40643863179075,02122,0,BLACKWELL ST
"0 BLOCK  BLACKWOOD ST, 02115",14,42.25352112676056,02115,0,BLACKWOOD ST
"0 BLOCK  BLAINE ST, 02134",3,84.40643863179075,02134,0,BLAINE ST
"0 BLOCK  BLAKE ST, 02126",17,37.156270959087855,02126,0,BLAKE ST
"0 BLOCK  BLAKE ST, 02136",2,100.0,02136,0,BLAKE ST
"0 BLOCK  BLAKEVILLE ST, 02121",14,42.25352112676056,02121,0,BLAKEVILLE ST
"0 BLOCK  BLANCHE ST, 02122",4,75.85513078470825,02122,0,BLANCHE ST
"0 BLOCK  BLANVON RD, 02130",8,56.87458081824279,02130,0,BLANVON RD
"0 BLOCK  BLENFORD RD, 02135",4,75.85513078470825,02135,0,BLENFORD RD
"0 BLOCK  BLOOMFIELD ST, 02124",25,27.90073775989269,02124,0,BLOOMFIELD ST
"0 BLOCK  BLOSSOM ST, 02114",60,10.46277665995976,02114,0,BLOSSOM ST
"0 BLOCK  BLUE HILL AVE, 02119",90,5.767940979208586,02119,0,BLUE HILL AVE
"0 BLOCK  BLUE HILLS PARKWAY, 02186",2,100.0,02186,0,BLUE HILLS PARKWAY
"0 BLOCK  BLUE JAY CIR, 02126",7,60.39570757880617,02126,0,BLUE JAY CIR
"0 BLOCK  BLUE LEDGE DR, 02131",28,25.16767270288397,02131,0,BLUE LEDGE DR
"0 BLOCK  BLUE LEDGE DRIVE, 02131",2,100.0,02131,0,BLUE LEDGE DRIVE
"0 BLOCK  BLUE LEDGE TER, 02131",6,64.738430583501,02131,0,BLUE LEDGE TER
"0 BLOCK  BOARDMAN ST, 02128",21,32.14285714285714,02128,0,BOARDMAN ST
"0 BLOCK  BOBOLINK ST, 02132",2,100.0,02132,0,BOBOLINK ST
"0 BLOCK  BODWELL ST, 02125",3,84.40643863179075,02125,0,BODWELL ST
"0 BLOCK  BOLSTER ST, 02130",4,75.85513078470825,02130,0,BOLSTER ST
"0 BLOCK  BOLTON ST, 02127",3,84.40643863179075,02127,0,BOLTON ST
"0 BLOCK  BONAD RD, 02132",2,100.0,02132,0,BONAD RD
"0 BLOCK  BOND ST, 02118",7,60.39570757880617,02118,0,BOND ST
"0 BLOCK  BORDER ST, 02128",116,3.806170355466132,02128,0,BORDER ST
"0 BLOCK  BOSTON MEDICAL CENTER PL, 02118",15,39.87256874580818,02118,0,BOSTON MEDICAL CENTER PL
"0 BLOCK  BOSTON MEDICAL CTR PL, 02118",8,56.87458081824279,02118,0,BOSTON MEDICAL CTR PL
"0 BLOCK  BOSTON PL, 02108",5,70.03688799463448,02108,0,BOSTON PL
"0 BLOCK  BOSTON ST, 02125",52,12.826961770623749,02125,0,BOSTON ST
"0 BLOCK  BOSTON ST, 02127",24,29.10798122065728,02127,0,BOSTON ST
"0 BLOCK  BOSTON WHARF RD, 02210",23,30.14755197853789,02210,0,BOSTON WHARF RD
"0 BLOCK  BOSTONIA AVE, 02135",3,84.40643863179075,02135,0,BOSTONIA AVE
"0 BLOCK  BOTHWELL RD, 02135",7,60.39570757880617,02135,0,BOTHWELL RD
"0 BLOCK  BOULEVARD TER, 02134",15,39.87256874580818,02134,0,BOULEVARD TER
"0 BLOCK  BOURNE ST, 02130",4,75.85513078470825,02130,0,BOURNE ST
"0 BLOCK  BOURNEDALE RD, 02130",3,84.40643863179075,02130,0,BOURNEDALE RD
"0 BLOCK  BOURNESIDE ST, 02124",11,48.52448021462106,02124,0,BOURNESIDE ST
"0 BLOCK  BOUTWELL ST, 02122",9,53.923541247484906,02122,0,BOUTWELL ST
"0 BLOCK  BOW ST, 02136",17,37.156270959087855,02136,0,BOW ST
"0 BLOCK  BOWDITCH RD, 02130",3,84.40643863179075,02130,0,BOWDITCH RD
"0 BLOCK  BOWDOIN AVE, 02121",163,2.1126760563380254,02121,0,BOWDOIN AVE
"0 BLOCK  BOWDOIN PARK, 02125",5,70.03688799463448,02125,0,BOWDOIN PARK
"0 BLOCK  BOWDOIN SQ, 02114",9,53.923541247484906,02114,0,BOWDOIN SQ
"0 BLOCK  BOWDOIN SQUARE, 02114",4,75.85513078470825,02114,0,BOWDOIN SQUARE
"0 BLOCK  BOWDOIN ST, 02114",196,1.4755197853789426,02114,0,BOWDOIN ST
"0 BLOCK  BOWDOIN ST, 02121",5,70.03688799463448,02121,0,BOWDOIN ST
"0 BLOCK  BOWDOIN ST, 02122",5,70.03688799463448,02122,0,BOWDOIN ST
"0 BLOCK  BOWDOIN ST, 02124",61,10.278336686787393,02124,0,BOWDOIN ST
"0 BLOCK  BOWDOIN, 02114",4,75.85513078470825,02114,0,BOWDOIN
"0 BLOCK  BOWER ST, 02119",31,22.98792756539235,02119,0,BOWER ST
"0 BLOCK  BOWKER ST, 02114",74,7.81354795439303,02114,0,BOWKER ST
"0 BLOCK  BOWMAN ST, 02122",4,75.85513078470825,02122,0,BOWMAN ST
"0 BLOCK  BOYD ST, 02124",11,48.52448021462106,02124,0,BOYD ST
"0 BLOCK  BOYDEN ST, 02124",3,84.40643863179075,02124,0,BOYDEN ST
"0 BLOCK  BOYLSTON PL, 02116",9,53.923541247484906,02116,0,BOYLSTON PL
"0 BLOCK  BOYLSTON PL, 02130",23,30.14755197853789,02130,0,BOYLSTON PL
"0 BLOCK  BOYLSTON PLACE, 02130",2,100.0,02130,0,BOYLSTON PLACE
"0 BLOCK  BOYLSTON ST, 02108",54,12.173038229376251,02108,0,BOYLSTON ST
"0 BLOCK  BOYLSTON ST, 02111",138,2.7498323272971192,02111,0,BOYLSTON ST
"0 BLOCK  BOYLSTON ST, 02116",140,2.6492287055667307,02116,0,BOYLSTON ST
"0 BLOCK  BOYLSTON ST, 02130",44,15.912139503688804,02130,0,BOYLSTON ST
"0 BLOCK  BOYLSTON, 02111",3,84.40643863179075,02111,0,BOYLSTON
"0 BLOCK  BOYNTON ST, 02130",14,42.25352112676056,02130,0,BOYNTON ST
"0 BLOCK  BRACKETT ST, 02135",17,37.156270959087855,02135,0,BRACKETT ST
"0 BLOCK  BRADBURY ST, 02134",3,84.40643863179075,02134,0,BRADBURY ST
"0 BLOCK  BRADDOCK PARK, 02116",19,34.607645875251514,02116,0,BRADDOCK PARK
"0 BLOCK  BRADEEN ST, 02131",26,26.86116700201208,02131,0,BRADEEN ST
"0 BLOCK  BRADFIELD AVE, 02131",9,53.923541247484906,02131,0,BRADFIELD AVE
"0 BLOCK  BRADFORD ST, 02118",14,42.25352112676056,02118,0,BRADFORD ST
"0 BLOCK  BRADLEE CT, 02136",3,84.40643863179075,02136,0,BRADLEE CT
"0 BLOCK  BRADLEE ST, 02124",27,25.93896713615024,02124,0,BRADLEE ST
"0 BLOCK  BRADLEE ST, 02136",9,53.923541247484906,02136,0,BRADLEE ST
"0 BLOCK  BRADSHAW ST, 02121",25,27.90073775989269,02121,0,BRADSHAW ST
"0 BLOCK  BRADST AVE, 02131",2,100.0,02131,0,BRADST AVE
"0 BLOCK  BRADSTON ST, 02118",80,6.924882629107976,02118,0,BRADSTON ST
"0 BLOCK  BRADWOOD ST, 02131",5,70.03688799463448,02131,0,BRADWOOD ST
"0 BLOCK  BRAEMORE RD, 02135",14,42.25352112676056,02135,0,BRAEMORE RD
"0 BLOCK  BRAGDON ST, 02119",64,9.507042253521124,02119,0,BRAGDON ST
"0 BLOCK  BRAHMS ST, 02131",4,75.85513078470825,02131,0,BRAHMS ST
"0 BLOCK  BRAINARD ST, 02136",2,100.0,02136,0,BRAINARD ST
"0 BLOCK  BRAINERD RD, 02134",60,10.46277665995976,02134,0,BRAINERD RD
"0 BLOCK  BRAINERD ROAD, 02134",9,53.923541247484906,02134,0,BRAINERD ROAD
"0 BLOCK  BRAINTREE ST, 02134",32,22.31723675385648,02134,0,BRAINTREE ST
"0 BLOCK  BRANCH ST, 02108",3,84.40643863179075,02108,0,BRANCH ST
"0 BLOCK  BRANCHFIELD ST, 02124",2,100.0,02124,0,BRANCHFIELD ST
"0 BLOCK  BRANDYWYNE DR, 02128",14,42.25352112676056,02128,0,BRANDYWYNE DR
"0 BLOCK  BRANDYWYNE DRIVE, 02128",3,84.40643863179075,02128,0,BRANDYWYNE DRIVE
"0 BLOCK  BRANNON-HARRIS WAY, 02118",6,64.738430583501,02118,0,BRANNON-HARRIS WAY
"0 BLOCK  BRANTON ST, 02122",6,64.738430583501,02122,0,BRANTON ST
"0 BLOCK  BRAY ST, 02119",2,100.0,02119,0,BRAY ST
"0 BLOCK  BRAYTON RD, 02135",11,48.52448021462106,02135,0,BRAYTON RD
"0 BLOCK  BRECK AVE, 02135",17,37.156270959087855,02135,0,BRECK AVE
"0 BLOCK  BREED ST, 02128",13,44.26559356136821,02128,0,BREED ST
"0 BLOCK  BREMEN ST, 02128",28,25.16767270288397,02128,0,BREMEN ST
"0 BLOCK  BRENT ST, 02124",39,18.242790073776,02124,0,BRENT ST
"0 BLOCK  BRENTON ST, 02121",7,60.39570757880617,02121,0,BRENTON ST
"0 BLOCK  BRENTWOOD ST, 02134",8,56.87458081824279,02134,0,BRENTWOOD ST
"0 BLOCK  BREWER ST, 02130",9,53.923541247484906,02130,0,BREWER ST
"0 BLOCK  BREWSTER ST, 02127",2,100.0,02127,0,BREWSTER ST
"0 BLOCK  BRIARCLIFF TER, 02126",6,64.738430583501,02126,0,BRIARCLIFF TER
"0 BLOCK  BRIER RD, 02132",5,70.03688799463448,02132,0,BRIER RD
"0 BLOCK  BRIGHAM ST, 02128",2,100.0,02128,0,BRIGHAM ST
"0 BLOCK  BRIGHTON AVE, 02134",113,4.007377598926897,02134,0,BRIGHTON AVE
"0 BLOCK  BRIGHTON ST, 02129",12,46.12676056338029,02129,0,BRIGHTON ST
"0 BLOCK  BRIMMER ST, 02108",20,33.433936955063714,02108,0,BRIMMER ST
"0 BLOCK  BRINSLEY ST, 02121",11,48.52448021462106,02121,0,BRINSLEY ST
"0 BLOCK  BRINTON ST, 02119",5,70.03688799463448,02119,0,BRINTON ST
"0 BLOCK  BROAD ST, 02109",39,18.242790073776,02109,0,BROAD ST
"0 BLOCK  BROAD ST, 02110",39,18.242790073776,02110,0,BROAD ST
"0 BLOCK  BROADLAWN PARK, 02132",2,100.0,02132,0,BROADLAWN PARK
"0 BLOCK  BROADLAWN PARK, 02467",21,32.14285714285714,02467,0,BROADLAWN PARK
"0 BLOCK  BROADWAY ST, 02116",7,60.39570757880617,02116,0,BROADWAY ST
"0 BLOCK  BROADWAY, 02116",2,100.0,02116,0,BROADWAY
"0 BLOCK  BROADWAY, 02149",8,56.87458081824279,02149,0,BROADWAY
"0 BLOCK  BROADWAY, 02169",2,100.0,02169,0,BROADWAY
"0 BLOCK  BROCK ST, 02135",13,44.26559356136821,02135,0,BROCK ST
"0 BLOCK  BROCKTON ST, 02126",15,39.87256874580818,02126,0,BROCKTON ST
"0 BLOCK  BROMFIELD ST, 02108",45,15.325285043594905,02108,0,BROMFIELD ST
"0 BLOCK  BRONSDON ST, 02135",13,44.26559356136821,02135,0,BRONSDON ST
"0 BLOCK  BROOK AVE, 02119",14,42.25352112676056,02119,0,BROOK AVE
"0 BLOCK  BROOK AVE, 02125",8,56.87458081824279,02125,0,BROOK AVE
"0 BLOCK  BROOK FARM RD, 02132",11,48.52448021462106,02132,0,BROOK FARM RD
"0 BLOCK  BROOK MARSHALL RD, 02120",3,84.40643863179075,02120,0,BROOK MARSHALL RD
"0 BLOCK  BROOK ST, 02131",3,84.40643863179075,02131,0,BROOK ST
"0 BLOCK  BROOK, 02119",2,100.0,02119,0,BROOK
"0 BLOCK  BROOKDALE ST, 02131",7,60.39570757880617,02131,0,BROOKDALE ST
"0 BLOCK  BROOKFORD ST, 02119",6,64.738430583501,02119,0,BROOKFORD ST
"0 BLOCK  BROOKFORD ST, 02125",34,20.875251509054326,02125,0,BROOKFORD ST
"0 BLOCK  BROOKLEDGE ST, 02121",91,5.633802816901412,02121,0,BROOKLEDGE ST
"0 BLOCK  BROOKLEY RD, 02130",15,39.87256874580818,02130,0,BROOKLEY RD
"0 BLOCK  BROOKLEY ROAD, 02130",6,64.738430583501,02130,0,BROOKLEY ROAD
"0 BLOCK  BROOKLINE AVE, 02215",74,7.81354795439303,02215,0,BROOKLINE AVE
"0 BLOCK  BROOKS ST, 02128",24,29.10798122065728,02128,0,BROOKS ST
"0 BLOCK  BROOKS ST, 02135",31,22.98792756539235,02135,0,BROOKS ST
"0 BLOCK  BROOKSDALE RD, 02135",6,64.738430583501,02135,0,BROOKSDALE RD
"0 BLOCK  BROOKSIDE AVE, 02130",31,22.98792756539235,02130,0,BROOKSIDE AVE
"0 BLOCK  BROOKVALE ST, 02124",2,100.0,02124,0,BROOKVALE ST
"0 BLOCK  BROOKVIEW ST, 02124",24,29.10798122065728,02124,0,BROOKVIEW ST
"0 BLOCK  BROOKWAY RD, 02131",32,22.31723675385648,02131,0,BROOKWAY RD
"0 BLOCK  BROOKWAY TER, 02131",9,53.923541247484906,02131,0,BROOKWAY TER
"0 BLOCK  BROWN AVE, 02131",13,44.26559356136821,02131,0,BROWN AVE
"0 BLOCK  BROWNING AVE, 02124",38,18.661971830985912,02124,0,BROWNING AVE
"0 BLOCK  BROWNSON TER, 02130",2,100.0,02130,0,BROWNSON TER
"0 BLOCK  BRUCE ST, 02124",11,48.52448021462106,02124,0,BRUCE ST
"0 BLOCK  BRUCEWOOD ST, 02132",4,75.85513078470825,02132,0,BRUCEWOOD ST
"0 BLOCK  BRUNSWICK ST, 02121",68,8.836351441985247,02121,0,BRUNSWICK ST
"0 BLOCK  BRUNSWICK, 02121",3,84.40643863179075,02121,0,BRUNSWICK
"0 BLOCK  BRUSH HILL TER, 02136",3,84.40643863179075,02136,0,BRUSH HILL TER
"0 BLOCK  BRUSHWOOD CIR, 02136",2,100.0,02136,0,BRUSHWOOD CIR
"0 BLOCK  BRYON RD, 02467",18,35.798122065727696,02467,0,BRYON RD
"0 BLOCK  BRYON ROAD, 02132",3,84.40643863179075,02132,0,BRYON ROAD
"0 BLOCK  BUCHANAN RD, 02132",4,75.85513078470825,02132,0,BUCHANAN RD
"0 BLOCK  BUCKINGHAM ST, 02136",4,75.85513078470825,02136,0,BUCKINGHAM ST
"0 BLOCK  BUCKLEY AVE, 02130",12,46.12676056338029,02130,0,BUCKLEY AVE
"0 BLOCK  BUCKNAM ST, 02120",8,56.87458081824279,02120,0,BUCKNAM ST
"0 BLOCK  BULFINCH PL, 02114",36,19.634473507712947,02114,0,BULFINCH PL
"0 BLOCK  BULLARD ST, 02121",50,13.69885982562039,02121,0,BULLARD ST
"0 BLOCK  BUNKER HILL INDUSTRIAL PARK, 02129",8,56.87458081824279,02129,0,BUNKER HILL INDUSTRIAL PARK
"0 BLOCK  BUNKER HILL ST, 02129",78,7.176391683433936,02129,0,BUNKER HILL ST
"0 BLOCK  BURARD ST, 02132",2,100.0,02132,0,BURARD ST
"0 BLOCK  BURBANK ST, 02115",58,10.982562038900069,02115,0,BURBANK ST
"0 BLOCK  BURGOYNE ST, 02124",2,100.0,02124,0,BURGOYNE ST
"0 BLOCK  BURKE ST, 02120",2,100.0,02120,0,BURKE ST
"0 BLOCK  BURLINGTON AVE, 02215",4,75.85513078470825,02215,0,BURLINGTON AVE
"0 BLOCK  BURMAH ST, 02126",4,75.85513078470825,02126,0,BURMAH ST
"0 BLOCK  BURNETT ST, 02130",23,30.14755197853789,02130,0,BURNETT ST
"0 BLOCK  BURNEY ST, 02120",3,84.40643863179075,02120,0,BURNEY ST
"0 BLOCK  BURR ST, 02130",2,100.0,02130,0,BURR ST
"0 BLOCK  BURRELL ST, 02119",29,24.463447350771293,02119,0,BURRELL ST
"0 BLOCK  BURRILL PL, 02127",9,53.923541247484906,02127,0,BURRILL PL
"0 BLOCK  BURRILL PLACE, 02127",2,100.0,02127,0,BURRILL PLACE
"0 BLOCK  BURROUGHS ST, 02130",17,37.156270959087855,02130,0,BURROUGHS ST
"0 BLOCK  BURT ST, 02124",48,14.235412474849095,02124,0,BURT ST
"0 BLOCK  BURTON AVE, 02119",5,70.03688799463448,02119,0,BURTON AVE
"0 BLOCK  BURTON ST, 02135",11,48.52448021462106,02135,0,BURTON ST
"0 BLOCK  BUSHNELL ST, 02124",5,70.03688799463448,02124,0,BUSHNELL ST
"0 BLOCK  BUSINESS ST, 02136",30,23.725687458081826,02136,0,BUSINESS ST
"0 BLOCK  BUSINESS TER, 02136",6,64.738430583501,02136,0,BUSINESS TER
"0 BLOCK  BUSSEY ST, 02026",2,100.0,02026,0,BUSSEY ST
"0 BLOCK  BUSSEY ST, 02131",3,84.40643863179075,02131,0,BUSSEY ST
"0 BLOCK  BUSWELL ST, 02215",11,48.52448021462106,02215,0,BUSWELL ST
"0 BLOCK  BUTLER ST, 02124",8,56.87458081824279,02124,0,BUTLER ST
"0 BLOCK  BUTTONWOOD ST, 02125",54,12.173038229376251,02125,0,BUTTONWOOD ST
"0 BLOCK  BUTTONWOOD, 02125",7,60.39570757880617,02125,0,BUTTONWOOD
"0 BLOCK  BYNNER ST, 02130",20,33.433936955063714,02130,0,BYNNER ST
"0 BLOCK  BYRD AVE, 02131",4,75.85513078470825,02131,0,BYRD AVE
"0 BLOCK  BYRON ST, 02128",20,33.433936955063714,02128,0,BYRON ST
"0 BLOCK  CADDY RD, 02126",11,48.52448021462106,02126,0,CADDY RD
"0 BLOCK  CALDER ST, 02124",24,29.10798122065728,02124,0,CALDER ST
"0 BLOCK  CALDWELL ST, 02129",33,21.5962441314554,02129,0,CALDWELL ST
"0 BLOCK  CALL ST, 02130",2,100.0,02130,0,CALL ST
"0 BLOCK  CALLENDER ST, 02124",16,38.43058350100603,02124,0,CALLENDER ST
"0 BLOCK  CALTHA RD, 02135",8,56.87458081824279,02135,0,CALTHA RD
"0 BLOCK  CALUMET ST, 02120",42,16.834339369550634,02120,0,CALUMET ST
"0 BLOCK  CAMBRIDGE ST, 02108",2,100.0,02108,0,CAMBRIDGE ST
"0 BLOCK  CAMBRIDGE ST, 02114",6,64.738430583501,02114,0,CAMBRIDGE ST
"0 BLOCK  CAMBRIDGE ST, 02129",61,10.278336686787393,02129,0,CAMBRIDGE ST
"0 BLOCK  CAMBRIDGE ST, 02134",8,56.87458081824279,02134,0,CAMBRIDGE ST
"0 BLOCK  CAMBRIDGE ST, 02203",34,20.875251509054326,02203,0,CAMBRIDGE ST
"0 BLOCK  CAMBRIDGE TER, 02134",5,70.03688799463448,02134,0,CAMBRIDGE TER
"0 BLOCK  CAMDEN ST, 02118",54,12.173038229376251,02118,0,CAMDEN ST
"0 BLOCK  CAMELOT CT, 02135",29,24.463447350771293,02135,0,CAMELOT CT
"0 BLOCK  CAMERON ST, 02122",5,70.03688799463448,02122,0,CAMERON ST
"0 BLOCK  CAMERON ST, 02125",24,29.10798122065728,02125,0,CAMERON ST
"0 BLOCK  CANAAN ST, 02126",2,100.0,02126,0,CANAAN ST
"0 BLOCK  CANAL ST, 02114",85,6.338028169014088,02114,0,CANAL ST
"0 BLOCK  CAPEN PL, 02124",3,84.40643863179075,02124,0,CAPEN PL
"0 BLOCK  CAPEN ST, 02124",51,13.363514419852452,02124,0,CAPEN ST
"0 BLOCK  CAPITAL ST, 02132",4,75.85513078470825,02132,0,CAPITAL ST
"0 BLOCK  CARDINGTON ST, 02119",3,84.40643863179075,02119,0,CARDINGTON ST
"0 BLOCK  CARLFORD RD, 02130",5,70.03688799463448,02130,0,CARLFORD RD
"0 BLOCK  CARLISLE ST, 02121",3,84.40643863179075,02121,0,CARLISLE ST
"0 BLOCK  CARLOS ST, 02124",3,84.40643863179075,02124,0,CARLOS ST
"0 BLOCK  CARLOTTA ST, 02122",3,84.40643863179075,02122,0,CARLOTTA ST
"0 BLOCK  CARMEL ST, 02120",6,64.738430583501,02120,0,CARMEL ST
"0 BLOCK  CARMEN ST, 02121",20,33.433936955063714,02121,0,CARMEN ST
"0 BLOCK  CARNEY CT, 02129",37,19.19852448021462,02129,0,CARNEY CT
"0 BLOCK  CAROL AVE, 02135",33,21.5962441314554,02135,0,CAROL AVE
"0 BLOCK  CAROL CIR, 02132",18,35.798122065727696,02132,0,CAROL CIR
"0 BLOCK  CAROLINA AVE, 02130",7,60.39570757880617,02130,0,CAROLINA AVE
"0 BLOCK  CARPENTER ST, 02127",3,84.40643863179075,02127,0,CARPENTER ST
"0 BLOCK  CARROLL ST, 02132",4,75.85513078470825,02132,0,CARROLL ST
"0 BLOCK  CARROLTON RD, 02132",2,100.0,02132,0,CARROLTON RD
"0 BLOCK  CARRUTH ST, 02124",12,46.12676056338029,02124,0,CARRUTH ST
"0 BLOCK  CARSON ST, 02125",23,30.14755197853789,02125,0,CARSON ST
"0 BLOCK  CARYLL ST, 02126",6,64.738430583501,02126,0,CARYLL ST
"0 BLOCK  CASPAR ST, 02132",4,75.85513078470825,02132,0,CASPAR ST
"0 BLOCK  CASS ST, 02132",13,44.26559356136821,02132,0,CASS ST
"0 BLOCK  CASTLE CT, 02118",12,46.12676056338029,02118,0,CASTLE CT
"0 BLOCK  CASTLEGATE RD, 02121",46,15.006706908115364,02121,0,CASTLEGATE RD
"0 BLOCK  CASTLEGATE ROAD, 02121",2,100.0,02121,0,CASTLEGATE ROAD
"0 BLOCK  CASTLETON ST, 02130",7,60.39570757880617,02130,0,CASTLETON ST
"0 BLOCK  CATAUMET ST, 02130",3,84.40643863179075,02130,0,CATAUMET ST
"0 BLOCK  CATAWBA ST, 02119",14,42.25352112676056,02119,0,CATAWBA ST
"0 BLOCK  CATBIRD CT, 02126",22,31.15358819584172,02126,0,CATBIRD CT
"0 BLOCK  CATENACCIA WAY, 02130",3,84.40643863179075,02130,0,CATENACCIA WAY
"0 BLOCK  CATHERINE ST, 02131",5,70.03688799463448,02131,0,CATHERINE ST
"0 BLOCK  CATON ST, 02126",6,64.738430583501,02126,0,CATON ST
"0 BLOCK  CAUSEWAY ST, 02114",245,1.0060362173038184,02114,0,CAUSEWAY ST
"0 BLOCK  CAWFIELD ST, 02125",14,42.25352112676056,02125,0,CAWFIELD ST
"0 BLOCK  CAZENOVE ST, 02116",4,75.85513078470825,02116,0,CAZENOVE ST
"0 BLOCK  CEDAR GROVE ST, 02124",6,64.738430583501,02124,0,CEDAR GROVE ST
"0 BLOCK  CEDAR LANE WAY, 02114",4,75.85513078470825,02114,0,CEDAR LANE WAY
"0 BLOCK  CEDAR PL, 02125",2,100.0,02125,0,CEDAR PL
"0 BLOCK  CEDAR ST, 02119",28,25.16767270288397,02119,0,CEDAR ST
"0 BLOCK  CEDAR ST, 02126",24,29.10798122065728,02126,0,CEDAR ST
"0 BLOCK  CEDAR ST, 02129",3,84.40643863179075,02129,0,CEDAR ST
"0 BLOCK  CEDARWOOD RD, 02130",2,100.0,02130,0,CEDARWOOD RD
"0 BLOCK  CEDRIC ST, 02119",9,53.923541247484906,02119,0,CEDRIC ST
"0 BLOCK  CEDRUS AVE, 02131",7,60.39570757880617,02131,0,CEDRUS AVE
"0 BLOCK  CENTER PLAZA, 02108",3,84.40643863179075,02108,0,CENTER PLAZA
"0 BLOCK  CENTER PLZ, 02108",116,3.806170355466132,02108,0,CENTER PLZ
"0 BLOCK  CENTERVALE PARK, 02124",17,37.156270959087855,02124,0,CENTERVALE PARK
"0 BLOCK  CENTRAL AVE, 02136",43,16.297786720321927,02136,0,CENTRAL AVE
"0 BLOCK  CENTRAL SQ, 02128",122,3.4037558685446,02128,0,CENTRAL SQ
"0 BLOCK  CENTRAL SQUARE, 02128",5,70.03688799463448,02128,0,CENTRAL SQUARE
"0 BLOCK  CENTRAL ST, 02109",3,84.40643863179075,02109,0,CENTRAL ST
"0 BLOCK  CENTRAL WHARF, 02110",7,60.39570757880617,02110,0,CENTRAL WHARF
"0 BLOCK  CENTRAL WHRF, 02110",19,34.607645875251514,02110,0,CENTRAL WHRF
"0 BLOCK  CENTRE AVE, 02124",7,60.39570757880617,02124,0,CENTRE AVE
"0 BLOCK  CENTRE CT, 02122",4,75.85513078470825,02122,0,CENTRE CT
"0 BLOCK  CENTRE PL, 02119",2,100.0,02119,0,CENTRE PL
"0 BLOCK  CENTRE ST TER, 02119",5,70.03688799463448,02119,0,CENTRE ST TER
"0 BLOCK  CENTRE ST TERRACE, 02119",2,100.0,02119,0,CENTRE ST TERRACE
"0 BLOCK  CENTRE ST, 02119",33,21.5962441314554,02119,0,CENTRE ST
"0 BLOCK  CENTRE ST, 02124",43,16.297786720321927,02124,0,CENTRE ST
"0 BLOCK  CENTRE TER, 02132",4,75.85513078470825,02132,0,CENTRE TER
"0 BLOCK  CERDAN AVE, 02132",7,60.39570757880617,02132,0,CERDAN AVE
"0 BLOCK  CERINA RD, 02130",3,84.40643863179075,02130,0,CERINA RD
"0 BLOCK  CEYLON ST, 02121",8,56.87458081824279,02121,0,CEYLON ST
"0 BLOCK  CEYLON ST, 02125",13,44.26559356136821,02125,0,CEYLON ST
"0 BLOCK  CEYLON, 02125",2,100.0,02125,0,CEYLON
"0 BLOCK  CHAMBERLAIN ST, 02124",4,75.85513078470825,02124,0,CHAMBERLAIN ST
"0 BLOCK  CHAMBLET ST, 02125",8,56.87458081824279,02125,0,CHAMBLET ST
"0 BLOCK  CHAMPLAIN CIR, 02124",16,38.43058350100603,02124,0,CHAMPLAIN CIR
"0 BLOCK  CHAMPNEY PL, 02114",4,75.85513078470825,02114,0,CHAMPNEY PL
"0 BLOCK  CHAMPNEY ST, 02135",8,56.87458081824279,02135,0,CHAMPNEY ST
